Well_ID,Well_Name,Basin,Operator,Production_Date,Oil_BBL,Gas_MCF,Water_BBL,Days_Online,Status,Spud_Date,Latitude,Longitude
WELL-B07,Permian 17,Permian,Prairie Petroleum,2024-01-01,17300,43423,9515,31,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2024-02-01,18231,42296,10939,29,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2024-03-01,18350,52848,12845,31,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2024-04-01,22116,57059,8183,31,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2024-05-01,20839,81064,6252,27,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2024-06-01,20902,74620,7316,27,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2024-07-01,20775,67519,6856,30,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2024-08-01,20103,55082,11258,29,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2024-09-01,0,0,0,0,Shut-in,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2024-10-01,17927,48761,6633,31,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2024-11-01,15756,58770,12605,30,Active,2021-06-02,31.6461,-101.6012
WELL-B07,Permian 17,Permian,Prairie Petroleum,2024-12-01,17397,41405,12526,31,Active,2021-06-02,31.6461,-101.6012
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2022-01-01,10864,24118,3694,28,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2022-02-01,10703,37568,5244,29,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2022-03-01,12513,45547,7132,31,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2022-04-01,12897,45655,6577,31,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2022-05-01,11693,36014,5145,27,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2022-06-01,11852,38519,5570,29,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2022-07-01,10802,31974,3781,30,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2022-08-01,12254,29165,7107,31,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2022-09-01,11224,32437,6734,27,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2022-10-01,11057,26537,5750,31,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2022-11-01,9865,39460,3650,28,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2022-12-01,10629,24447,4996,28,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2023-01-01,9075,21871,5990,28,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2023-02-01,10020,27856,3407,27,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2023-03-01,9774,28442,6451,27,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2023-04-01,8389,32465,4950,29,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2023-05-01,8734,33277,5328,29,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2023-06-01,9529,33352,5336,31,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2023-07-01,9934,26722,3477,27,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2023-08-01,7811,23433,5390,30,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2023-09-01,7960,17910,5174,30,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2023-10-01,7493,24127,5620,29,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2023-11-01,7467,21580,4182,29,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2023-12-01,9724,33353,5154,28,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2024-01-01,8246,23748,6020,27,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2024-02-01,8206,29706,5744,29,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2024-03-01,7356,16257,3678,28,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2024-04-01,7167,18419,4945,27,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2024-05-01,8080,23028,4202,29,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2024-06-01,8732,29776,5850,28,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2024-07-01,0,0,0,0,Shut-in,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2024-08-01,6824,21359,4299,31,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2024-09-01,7092,22411,3546,27,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2024-10-01,8005,25776,5443,31,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2024-11-01,7815,25555,4455,28,Active,2022-02-28,39.8273,-104.8032
WELL-B08,DJ Basin 18,DJ Basin,Frontier Drilling,2024-12-01,7839,25398,3528,27,Active,2022-02-28,39.8273,-104.8032
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2022-01-01,14175,40824,11057,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2022-02-01,14395,56284,8205,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2022-03-01,12763,50797,9828,27,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2022-04-01,14110,54324,5221,31,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2022-05-01,12111,36939,7872,31,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2022-06-01,11930,37341,7993,30,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2022-07-01,12955,49618,6866,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2022-08-01,12893,48091,7091,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2022-09-01,14645,41299,9959,30,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2022-10-01,11108,27215,4554,29,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2022-11-01,13332,35196,8266,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2022-12-01,11895,44487,7851,27,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2023-01-01,11351,36550,6584,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2023-02-01,12986,30647,6753,27,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2023-03-01,12674,31558,6971,30,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2023-04-01,12252,40064,4778,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2023-05-01,10690,31963,8124,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2023-06-01,11097,36953,4661,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2023-07-01,10932,40448,4154,29,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2023-08-01,11539,36694,3692,30,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2023-09-01,9310,18620,6145,31,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2023-10-01,9491,29802,5695,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2023-11-01,11451,32177,6642,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2023-12-01,11384,44511,3757,27,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2024-01-01,11011,27197,6827,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2024-02-01,9039,21874,3344,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2024-03-01,8410,17997,2859,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2024-04-01,9747,26024,7018,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2024-05-01,10178,21781,4275,31,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2024-06-01,9648,29040,3087,27,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2024-07-01,9784,36788,3522,30,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2024-08-01,9821,37025,3732,31,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2024-09-01,9947,27852,6167,30,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2024-10-01,9175,28259,6147,28,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2024-11-01,9828,21228,7076,31,Active,2021-08-16,39.5758,-104.7283
WELL-B09,DJ Basin 19,DJ Basin,Basin Resources,2024-12-01,8644,23857,4668,30,Active,2021-08-16,39.5758,-104.7283
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2022-01-01,22382,62670,16339,30,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2022-02-01,23074,86297,7384,29,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2022-03-01,28034,88027,15138,27,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2022-04-01,26124,72102,9927,31,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2022-05-01,22794,84338,7750,30,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2022-06-01,25110,64282,9793,29,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2022-07-01,24736,83855,13852,27,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2022-08-01,23900,57121,11950,27,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2022-09-01,25390,57635,8125,31,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2022-10-01,22738,75035,17736,27,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2022-11-01,24416,70318,14650,31,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2022-12-01,19198,58362,11903,30,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2023-01-01,21086,72536,9067,28,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2023-02-01,22913,52700,9165,31,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2023-03-01,23627,91673,17248,31,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2023-04-01,19742,54685,9871,28,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2023-05-01,19039,43409,5902,31,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2023-06-01,21982,74299,9892,28,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2023-07-01,19668,77099,8457,31,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2023-08-01,16635,37595,6155,28,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2023-09-01,0,0,0,0,Shut-in,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2023-10-01,21082,48910,16022,31,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2023-11-01,17587,50826,12311,27,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2023-12-01,18247,40691,7116,31,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2024-01-01,15615,54965,9213,31,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2024-02-01,15919,55557,7960,30,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2024-03-01,18501,70674,7955,29,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2024-04-01,18400,48024,6992,27,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2024-05-01,17784,54597,9070,27,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2024-06-01,16677,57702,9673,27,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2024-07-01,16096,40884,5956,29,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2024-08-01,17001,48113,9351,29,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2024-09-01,14654,44695,9379,27,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2024-10-01,14278,53543,7996,30,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2024-11-01,16878,41182,9789,28,Active,2021-10-25,28.823,-97.6883
WELL-B10,Eagle Ford 20,Eagle Ford,Apex Energy,2024-12-01,14779,55569,5173,28,Active,2021-10-25,28.823,-97.6883
WELL-C01,Bakken 21,Bakken,Apex Energy,2022-01-01,4865,13671,1557,27,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2022-02-01,4742,17545,1944,29,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2022-03-01,4870,18555,3799,30,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2022-04-01,5581,12892,2344,29,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2022-05-01,4148,16094,2821,27,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2022-06-01,4086,10256,1308,31,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2022-07-01,4914,16069,2654,27,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2022-08-01,4611,17660,3135,29,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2022-09-01,5087,18517,3815,30,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2022-10-01,4161,15229,2289,28,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2022-11-01,4143,9197,2610,27,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2022-12-01,4125,14231,3053,27,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2023-01-01,4277,13473,3251,29,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2023-02-01,1062,2156,425,7,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2023-03-01,4193,16395,1845,30,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2023-04-01,3967,12258,2579,29,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2023-05-01,4310,16938,2500,29,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2023-06-01,4246,15795,2505,29,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2023-07-01,4027,9866,2215,27,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2023-08-01,3967,8489,2936,30,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2023-09-01,4059,8362,2760,31,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2023-10-01,3588,11482,2260,27,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2023-11-01,3939,13590,2324,29,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2023-12-01,4098,14712,1762,27,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2024-01-01,3216,10967,2123,29,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2024-02-01,3625,9969,1668,27,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2024-03-01,3606,8005,1983,30,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2024-04-01,3245,12234,1850,29,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2024-05-01,3499,8782,2274,29,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2024-06-01,3812,12046,1639,30,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2024-07-01,2971,6417,1931,30,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2024-08-01,3474,11812,1529,27,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2024-09-01,3074,10667,1814,31,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2024-10-01,3403,11196,1770,29,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2024-11-01,2983,11485,2267,30,Active,2022-07-03,48.0522,-103.4721
WELL-C01,Bakken 21,Bakken,Apex Energy,2024-12-01,2878,9469,1899,30,Active,2022-07-03,48.0522,-103.4721
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2022-01-01,23709,47655,18019,30,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2022-02-01,22082,75741,9716,27,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2022-03-01,20080,45983,9438,28,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2022-04-01,22048,78270,16977,28,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2022-05-01,21923,52177,17538,28,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2022-06-01,18597,45191,14878,28,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2022-07-01,0,0,0,0,Shut-in,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2022-08-01,18241,70775,10945,28,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2022-09-01,18926,67755,8327,27,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2022-10-01,19774,59520,6525,30,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2022-11-01,17439,50050,9243,30,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2022-12-01,19007,53220,11404,27,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2023-01-01,20164,54443,13308,30,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2023-02-01,19332,44270,9473,30,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2023-03-01,17821,65403,10693,27,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2023-04-01,17728,51943,11523,29,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2023-05-01,19159,52304,7664,30,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2023-06-01,19041,40938,7236,31,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2023-07-01,15631,42516,5783,29,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2023-08-01,17830,67397,13907,31,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2023-09-01,16926,59410,11679,30,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2023-10-01,16202,47634,7453,31,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2023-11-01,16580,48579,7129,28,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2023-12-01,16334,44102,6534,27,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2024-01-01,14887,31412,5955,30,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2024-02-01,15851,34397,8877,28,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2024-03-01,13864,32164,7625,30,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2024-04-01,15814,61200,8698,29,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2024-05-01,14587,56452,6564,27,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2024-06-01,12696,26408,4444,27,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2024-07-01,13194,31666,6993,27,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2024-08-01,11914,42056,6314,30,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2024-09-01,12937,45668,4916,29,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2024-10-01,12219,33724,7331,28,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2024-11-01,12943,32487,9707,29,Active,2020-01-05,28.9346,-98.4323
WELL-C02,Eagle Ford 22,Eagle Ford,Summit Oil,2024-12-01,12368,44401,7297,28,Active,2020-01-05,28.9346,-98.4323
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2022-01-01,6612,21555,2513,30,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2022-02-01,8236,30885,5271,31,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2022-03-01,6417,23165,2182,28,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2022-04-01,7702,25340,2619,28,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2022-05-01,7301,22341,2993,28,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2022-06-01,7474,21077,4410,28,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2022-07-01,7085,21751,5597,31,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2022-08-01,6637,13938,5044,29,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2022-09-01,6673,17083,4938,31,Active,2020-12-09,47.7588,-103.768
WELL-C03,Bakken 23,Bakken,Prairie Petroleum,2022-10-01,6242,22658,3246,28,Active,2020-12-09,47.7588,-103.768
